file,category,bytes,lines,sha256,coverage,notes
.editorconfig,asset/configuration,593,27,a9a9882ffbe7f755b0cf2138e6261fb2d8c9a37d5d882a0ecf226733017156c0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Round.php,third-party/bundled,8353,240,cf4f17b7265a042fb08ec554d8ddd420f505d1272e063ac3b8422b79732f9fdf,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/SeriesSum.php,third-party/bundled,1664,53,d845e11274da5eb36882efc902d7da9ecd4a2f2997557349c3f57f185241b1c3,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Sign.php,third-party/bundled,1157,38,4ea8215a4ac6f1ffb5371cbe1075a542e19cfe814a37c87e92981f4210a25c36,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Sqrt.php,third-party/bundled,1930,64,e707b9a0e17dbed5eea66a97a341e95d2e2683bbb146d4dbc8910fce501976aa,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Subtotal.php,third-party/bundled,5534,160,ec4e557a04ffeb9e4c314229ac49cf0b44edc1902812363b121e509495ce1029,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Sum.php,third-party/bundled,3551,116,42db5ad482c771debb6e070b1e5d6e9e90c9f464d87a7d47a0768f0b36beff6a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/SumSquares.php,third-party/bundled,4271,143,c2e39ba7a407647c299097a5fa412580ed5954ec8d180294620762e660e2cd21,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Trig/Cosecant.php,third-party/bundled,1899,64,2adec613e1f88f449ba0486579261b3df256811174b710bf0d99c63abc024611,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Trig/Cosine.php,third-party/bundled,3556,116,ec51e8d4b78ff416be8ca61ef20cfbc96f5a0bf75658855ca1543d1adc9be106,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Trig/Cotangent.php,third-party/bundled,3632,118,971dc55c2e77a6721682fab94ae32ab4af1a4c642ee313937b93d3fc150830a6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Trig/Secant.php,third-party/bundled,1889,64,e883c7b564539b9d6efee35e473d3b517519ad130e58ba35db5537e91a8e0159,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Trig/Sine.php,third-party/bundled,3504,116,03508ce8285daa1c6a29bae06a3e5994a40ba47c8977c0cb40121a07b90d9fc2,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Trig/Tangent.php,third-party/bundled,5657,160,8cd2e71df39bab2fe9a80cf786b13a8169d2ecab0aee08066daf623534b7a0ba,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/MathTrig/Trunc.php,third-party/bundled,1323,36,2109450b2f8717ea4ede8240b00955e2e599b0583486ee6efbe9893ad445ea4b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/AggregateBase.php,third-party/bundled,1961,59,aca4218db9d720b8311c3445c7704ee01d8f996e92be94f1cf5250f7d3dfaab5,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Averages.php,third-party/bundled,8208,272,fa39651390ce1d4484a6a97697b9a6e0b8a2a10c4f4ba68a7c62eeba1e4204e2,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Averages/Mean.php,third-party/bundled,3618,126,e43d6760fb6a2d8c180164dec3720cf64d1d09e3d59a0f882ff64a432e84961a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Conditional.php,third-party/bundled,11464,358,98a5ca092f9c7f134451fd46485b42df4c8f4f298b07a9d913757d457fdb523b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Confidence.php,third-party/bundled,1865,54,57e5bc8ab878b8a2a12897395356fd06a14be07fca72c71364a3b219ad172c04,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Counts.php,third-party/bundled,2696,96,7fe569f58e23f2d99d5700fa8be7882081a620ea13ed6befca52bcffe87441ca,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Deviations.php,third-party/bundled,4441,138,ce61d2cc10b62808c314d37484558262fa12e7b0323ee7a469a2745d7ce5febf,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/Beta.php,third-party/bundled,9684,279,32a210b8225ddd728e24cbe79b519f4d4f97255a0951a93012abf70568466fb5,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/Binomial.php,third-party/bundled,10034,231,cb5547109d679216a67b66125a8c574bb7ec3eac530497844ed6442590354117,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/ChiSquared.php,third-party/bundled,11192,332,881bed6743a7ea709dbddc7de21891fe967572ad5332a57f7b2fab073f2b5c7c,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/DistributionValidations.php,third-party/bundled,635,21,99b4373ead8866c55fd4e5f1f2dd882d286fdc6584d0fa3cb36e9588172bfd26,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/Exponential.php,third-party/bundled,2107,54,a89c9c515affd82147b1742a2d23cdc3bf469ac770ace1ae8da5ff7594962a04,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/F.php,third-party/bundled,2642,63,9cdcc550393e7cece396eba570f8b249878cfe1bf7a005d2908c0907867f2623,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/Fisher.php,third-party/bundled,2522,72,93b52359401f6f42bb18686ffbdf5f49f6f55062e633000e06b07e474a30d4ff,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/Gamma.php,third-party/bundled,5378,148,62c6775be29d9ba32acecd4510769689f9b94f2324e48999b1bd87babf1de6c9,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/GammaBase.php,third-party/bundled,11546,382,0ea9e3744b6ac51617644ce50682f2e09c741db3f77cb3def91e1c168e42904f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/HyperGeometric.php,third-party/bundled,3321,75,5c5192c02ff16f1638ce0cb4ba8b9f307741529d6482c6637b908efc21df6596,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/LogNormal.php,third-party/bundled,5664,139,82fa5c7db17fd59405c9be5a44392fb715c43f63ab63c8ed2b06d24b73cd096f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/NewtonRaphson.php,third-party/bundled,1861,68,2c4a7f0d1c8d8f7def6282d3ab49e0384b3a147cc355412188e23fb6e14a737a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/Normal.php,third-party/bundled,7412,184,05bf72917bd8e688a1cb1aeb23984abe6d6e86f9032b5b48b5cc0234d9ced19a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/Poisson.php,third-party/bundled,2460,66,bb646c6ae3df304afcee59ca0fe91b6800fc21598b438a0130cb06686d833009,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/StandardNormal.php,third-party/bundled,6303,158,81385b87b6ea293cadf077d0b45f5ac8cca942e9270cfbfc97318f32bc943756,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/StudentT.php,third-party/bundled,10853,316,6acc57479f94a5bebc35d3fed4596e3bcba7012f3fbe7bb6fc11315fdbb81127,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Distributions/Weibull.php,third-party/bundled,2254,57,588f2c0bb3d02cf501363d098c9ad3b0854b154d3b1f7cf2f5226334edeb2671,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/MaxMinBase.php,third-party/bundled,371,17,b81c1ef0fea1be29b885f3746541a5c3d7c553b23759e721298ff5ab85a8ab9c,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Maximum.php,third-party/bundled,2421,87,acccc59fa1bfb94a7af1446835dfe56416a1b5488206e9c95581681822db64a4,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Minimum.php,third-party/bundled,2422,87,d418d97ff2316461b62a8018626cc4824eb60517fee3f921543bafddf3b4fd87,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Percentiles.php,third-party/bundled,6736,217,438676a0b35606e3b1d76c9c6d1951d0a72625a7a90e74243c84a0211bee09f4,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Permutations.php,third-party/bundled,3759,100,b5923e0e9c7ff81e727e295831d11cf913d04e65ecd97207733f0d0ad3ea7de8,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Size.php,third-party/bundled,2620,101,f4ddf534e09be8f34c9561d273b86641f13b1c1a34dd91472b2f16c421554786,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/StandardDeviations.php,third-party/bundled,2200,89,12400ec8b9961de5a70e51c0897f343cd13e0cc9875a3c46c8febb754f5bff42,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Standardize.php,third-party/bundled,1696,49,66d1b14f0b9ac7f5942b64b1778793bfccdc656bc24672adbd1a6d1460263bf6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/StatisticalValidations.php,third-party/bundled,862,36,efb1f5de2a5da9f025c05cadfee11bc0b3542dd37770b782017b4b9bcd920e43,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Trends.php,third-party/bundled,15009,438,ec98bde81ad2ed81bd75b77cb907d653237b1cc5028b0ead2399a5f207b528ea,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/VarianceBase.php,third-party/bundled,693,28,de0e6a2634e8d17c9f3ff1660a29ee6c4e969813cd98bb4f0e2fcefa459917fb,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Statistical/Variances.php,third-party/bundled,5181,186,d1cca5a758c15fae0802b6b7e70475c724b051cc59102629a9c43e4e7b45553d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/CaseConvert.php,third-party/bundled,2933,90,29595f0388c2cab26fdda18a5134765be2c1d470677e9828802fc40c3e01665a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/CharacterConvert.php,third-party/bundled,4996,148,24b4f6df4be256b8bda113b860c8595ea1283897c2c84a4e47df81716a745f38,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/Concatenate.php,third-party/bundled,8500,226,9ba1e22ca65d11f5eda66c54e9f08e2529eb7b05a07d0330547f5ce85bbf555e,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/Extract.php,third-party/bundled,13148,290,76a84e67ac561aede01922c417380069d9f7372fc18f52c94faa282396207ce0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/Format.php,third-party/bundled,12695,325,00f27e60ca423d89fc42ad29867bc036c5a7a6d1d2c9c6d998d808dbf6e76e4b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/Helpers.php,third-party/bundled,2982,93,a7e1b7bac1df906f315640115010246ecc95531139d444e4bb3b9419b34d0589,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/Replace.php,third-party/bundled,5006,116,a1f8f343eba531bad50c778addb0c697acd9b7a02de860edcf2c0ac202e4afe5,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/Search.php,third-party/bundled,3739,97,17850fdef69ced86c3b25cb610750681a68b4e49de68e0e5b0fbfa30563907d7,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/Text.php,third-party/bundled,9263,250,ae30d9b547b8c138d0a86d2461c573e09967edabf9851f8ec675c6919daf0815,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/Thai.php,third-party/bundled,3980,139,95d1304da178d3b6e3e5bf4f83d80592e8b65ea2cda863513f11d4e950364a23,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/TextData/Trim.php,third-party/bundled,1574,50,8b1230c1be63e58aee92e3d1362b2b380b51ae651e3b2ea005ec5f8c141740e5,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Token/Stack.php,third-party/bundled,3196,126,5a7cd51885293e4d8b34f775350350c9f1756c35cc1c32c705155b39b4e23473,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/Web/Service.php,third-party/bundled,2637,79,0a789edb7402b7241461fba56059914a7d32e651278bdef290ac5f3c39125b06,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/Translations.xlsx,third-party/bundled,99195,,2e06ff637feaa81934e40c03744e2ba05f4a0973d0eb331263daee82d80d18f4,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/bg/config,third-party/bundled,424,24,2b3f17dbdf770be2a5fe5aafe18ebeeae22c88c646b25d5e47a588adbad764d4,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/bg/functions,third-party/bundled,9528,409,8aa3d1a051987ab6affbd2a7530781d8e513eb983b48a777cc99129fb5837e6f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/cs/config,third-party/bundled,349,20,7cdfd99e075896b99d0b9f451dba6830b4ca0018aab4a056d5ba3443f1d4d889,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/cs/functions,third-party/bundled,9517,520,d89f294fb995810e9eb034cc1931a0d4f76430fb0cf561360b93fde7c04ebc5b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/da/config,third-party/bundled,311,20,109bbf6af0f6147ec2623a4185b049ae2291ad8613f8648fcfec8a3518cdb4a2,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/da/functions,third-party/bundled,10529,538,ad44b2968937e1ddb28dc3eebceb655b9b5edae7095c14dedfb7d8603ffa271e,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/de/config,third-party/bundled,298,20,8a0c259eee04cedadee5cf33fe9933b8b4bdfb5e1c2f236b769109de5dcd556b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/de/functions,third-party/bundled,10139,534,ad34dd49ea30da0e23258df3d2038431719c8b3236b0041b24440ed949650eec,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/en/uk/config,third-party/bundled,318,24,fc70b46732962b91a8c8b0e75890c8cd8a17d8d092fd85edd4bc44b92a8ea5f0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/es/config,third-party/bundled,334,20,cc571eec53b678b6f5b9aaac8e8e1b797e778ba3a34408f5e5ab357f2a9b42bd,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/es/functions,third-party/bundled,10700,538,dfbfe09e19bcf4e4c8a296fef9107b3a574561fa8eac683ad51a328cc3996a12,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/fi/config,third-party/bundled,337,20,cb3ad73d6f5785025e14e1371b95207e0ba753e1ea8c09e41fdcf9896d53cd1f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/fi/functions,third-party/bundled,11442,538,d3b3bdf021deecab7c19889f3453301d4a0bd79e3e32f425064a579fe0b76661,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/fr/config,third-party/bundled,304,20,5d86a01aadeda80535b730fd68dcd2d7e906369c5035cf5f7ff316b66b34017e,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/fr/functions,third-party/bundled,10720,525,66baf5221787c5d25134850b64c47777509fef097457520a474ef4126bd40f97,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/hu/config,third-party/bundled,345,20,4d97bb49956d9409e071ad69e22916c5d0d6e01e4922999f0a33e4ffdf86c75d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/hu/functions,third-party/bundled,10811,538,7b3399072eb57288c9e24fda1d460c813746a2ba292c136dc2c32d7e86ada710,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/it/config,third-party/bundled,301,20,b38fa8fd33355518d9ea6f7ce086bf9114767c3066f47cc0a79a739ab1b9e7f6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/it/functions,third-party/bundled,10908,537,b0921fc7de7c4f209c9da74ff286b1a0b180d86141994d7bb95253c1c2a1e365,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/nb/config,third-party/bundled,307,20,32cc13d3e98661e00616d57652fef47707c042af5f3b60a208c091ad9cdaa472,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/nb/functions,third-party/bundled,10729,539,4c0867fe740686d1b7461e05fc13c833650fdcc1cd658cdc98129f5094dbeaf1,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/nl/config,third-party/bundled,332,20,783f7c661b10456a365b6788a5843de0a3cab4d189dad5aeb45f2802d4c0948b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/nl/functions,third-party/bundled,10519,538,5dca4bdd135f74c0dfa761c64ff852cdca693d2327cba6341935c97077e8479f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/pl/config,third-party/bundled,335,20,ee480d3c790d8a1fc03796152621cb83f3dc48697ec01539d1a8df65a54b94a9,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/pl/functions,third-party/bundled,11600,536,b3a8ccdee057e143531e6569ca40fd2e084afc320fc8ee517c973771789361eb,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/pt/br/config,third-party/bundled,336,20,991b20c541457264d98ea29a7865120bb6cf1090ac610aeb572c88318fd7f331,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/pt/br/functions,third-party/bundled,9831,528,d2b729ac48f1f767da41956b700be7efe228644df1ce8d734f90e9f5915f353d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/pt/config,third-party/bundled,315,20,6060427d30299651068f0c59033f912581586a1f63a5fb36c173122259017caa,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/pt/functions,third-party/bundled,10239,538,d86ace424079ade44b2c9479d46237f7756b4942b354fb7ad52288ea8b1bfddf,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/ru/config,third-party/bundled,374,20,1127ae1788407911054a677037eb93e070b1246bb53b35dda4ad183539bff944,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/ru/functions,third-party/bundled,14029,555,6718b0cf3acdd0df32cd460ecbd53bf1a78e3349458510afa95473963b1b43ea,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/sv/config,third-party/bundled,354,20,785793fa83ee66780ce94b1d9310ed8f800985d64ef6d45c4effcd2cb4ecdece,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/sv/functions,third-party/bundled,9889,533,327637e8738443fd4d5c6e2cc33d99aa6a840848b508bd322622e305bb7a9144,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/tr/config,third-party/bundled,330,20,e4c6ee949977baf097d088b835ed084e6bc0fa3ee287a80aedca618706e8fa84,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Calculation/locale/tr/functions,third-party/bundled,10505,537,256d986b6dcd2d4521ebfb28fa3ce7d86bac45d79bf5198b0317c65b14002ee1,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Cell/AddressHelper.php,third-party/bundled,6728,175,e0cbb443de743812ffabcf6fdb73ca355c8a1256946a5af3476cae421bebb745,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
vendor/phpoffice/phpspreadsheet/src/PhpSpreadsheet/Cell/AddressRange.php,third-party/bundled,561,30,9019419d65c4b158b189d2924c549fa99fb37cd70c9910bf76b49b0c1b4dd1d0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
