file,line,markup,coverage
admin/dashboards/hr-dept.php,1671,"<button onclick=""showSettingsTab(this,'stProfile')"" class=""stab stab-on"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1672,"<button onclick=""showSettingsTab(this,'stDept')"" class=""stab"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1673,"<button onclick=""showSettingsTab(this,'stPrefs')"" class=""stab"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1674,"<button onclick=""showSettingsTab(this,'stSystem')"" class=""stab"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1702,"<input type=""text"" id=""profUsername"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 bg-slate-50 text-sm text-slate-500 cursor-not-allowed"" disabled>",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1707,"<input type=""text"" id=""profName"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-emerald-200 focus:border-emerald-400"" placeholder=""Your full name"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1711,"<input type=""email"" id=""profEmail"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-emerald-200 focus:border-emerald-400"" placeholder=""your@email.com"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1713,"<button onclick=""saveProfile()"" class=""px-5 py-2.5 bg-emerald-600 text-white rounded-xl text-xs font-semibold hover:bg-emerald-700 transition flex items-center gap-2"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1724,"<input type=""password"" id=""pwdCurrent"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-amber-200 focus:border-amber-400"" placeholder=""Enter current password"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1729,"<input type=""password"" id=""pwdNew"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-amber-200 focus:border-amber-400"" placeholder=""Min 12 characters"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1733,"<input type=""password"" id=""pwdConfirm"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-amber-200 focus:border-amber-400"" placeholder=""Repeat new password"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1736,"<button onclick=""changePassword()"" class=""px-5 py-2.5 bg-amber-500 text-white rounded-xl text-xs font-semibold hover:bg-amber-600 transition flex items-center gap-2"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1751,"<input type=""text"" id=""deptNameEn"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-blue-200 focus:border-blue-400"" placeholder=""HR Department"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1755,"<input type=""text"" id=""deptNameAm"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm amharic-text focus:ring-2 focus:ring-blue-200 focus:border-blue-400"" placeholder=""ማብራሪያ ክፍል"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1759,"<input type=""text"" id=""churchNameEn"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-blue-200 focus:border-blue-400"" placeholder=""<?= SCHOOL_TRANSLATION_EN ?>",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1763,"<input type=""text"" id=""churchNameAm"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm amharic-text focus:ring-2 focus:ring-blue-200 focus:border-blue-400"" placeholder=""<?= SCHOOL_NAME_AMHARIC ?>",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1767,"<textarea id=""deptDesc"" rows=""3"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-blue-200 focus:border-blue-400"" placeholder=""Brief description of the department..."">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1771,"<button onclick=""saveDeptSettings()"" class=""px-5 py-2.5 bg-blue-600 text-white rounded-xl text-xs font-semibold hover:bg-blue-700 transition flex items-center gap-2"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1787,"<input type=""text"" id=""codePrefix"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-violet-200 focus:border-violet-400"" placeholder=""e.g. WB (leave empty for no prefix)"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1792,"<select id=""codeDigits"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-violet-200 focus:border-violet-400"" onchange=""updateCodePreview()"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1801,"<input type=""checkbox"" id=""autoGenCode"" class=""sr-only peer"" checked>",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1815,"<select id=""defAgeGroup"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-teal-200 focus:border-teal-400"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1824,"<select id=""defMemType"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-teal-200 focus:border-teal-400"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1831,"<select id=""defRegType"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-teal-200 focus:border-teal-400"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1846,"<input type=""checkbox"" id=""phoneRequired"" class=""sr-only peer"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1853,"<input type=""checkbox"" id=""idAutoGen"" class=""sr-only peer"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1860,"<select id=""guardianAge"" class=""w-full px-3 py-2.5 rounded-xl border border-slate-200 text-sm focus:ring-2 focus:ring-rose-200 focus:border-rose-400"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1877,"<button onclick=""savePreferences()"" class=""px-5 py-2.5 bg-emerald-600 text-white rounded-xl text-xs font-semibold hover:bg-emerald-700 transition flex items-center gap-2"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1899,"<a href=""/admin/export_pdf.php?format=csv&filter=all"" class=""flex items-center gap-3 p-3 rounded-xl bg-slate-50 hover:bg-emerald-50 transition cursor-pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1903,"<a href=""/admin/export_pdf.php?format=pdf&filter=all"" target=""_blank"" class=""flex items-center gap-3 p-3 rounded-xl bg-slate-50 hover:bg-red-50 transition cursor-pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1911,"<a href=""/admin/system_health.php"" class=""flex items-center gap-3 p-3 rounded-xl bg-slate-50 hover:bg-blue-50 transition cursor-pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1915,"<a href=""/admin/reports.php"" class=""flex items-center gap-3 p-3 rounded-xl bg-slate-50 hover:bg-violet-50 transition cursor-pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1936,"<button data-section=""dashboard"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target nav-bottom-active"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1941,"<button data-section=""members"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target opacity-80"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1946,"<button data-section=""manage"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target opacity-80"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1951,"<button data-section=""archive"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target opacity-80"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1956,"<button data-section=""idcards"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target opacity-80"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1961,"<button data-section=""groups"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target opacity-80"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1966,"<button data-section=""submissions"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target opacity-80"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1971,"<button data-section=""reports"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target opacity-80"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1976,"<button data-section=""settings"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target opacity-80"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1981,"<button data-section=""attakers"" class=""flex flex-col items-center min-w-[64px] px-2 py-1.5 rounded-xl mobile-touch-target opacity-80"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,1998,"<button type=""button"" onclick=""HrSub.closeModal('hrReviewModal')"" class=""w-8 h-8 bg-white/20 rounded-lg flex items-center justify-center hover:bg-white/30"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,2002,"<input type=""hidden"" id=""hrRvId"" value=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,2006,"<select id=""hrRvDecision"" class=""w-full px-3 py-2 border border-slate-200 rounded-xl text-sm focus:ring-2 focus:ring-indigo-500 focus:border-indigo-500"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,2014,"<textarea id=""hrRvNotes"" rows=""4"" maxlength=""500"" class=""w-full px-3 py-2 border border-slate-200 rounded-xl text-sm focus:ring-2 focus:ring-indigo-500 focus:border-indigo-500"" placeholder=""What should the taker fix or confirm?"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,2017,"<button type=""button"" class=""w-full px-4 py-2.5 bg-indigo-600 text-white rounded-xl font-semibold hover:bg-indigo-700 transition flex items-center justify-center gap-2"" id=""hrRvSaveBtn"" onclick=""HrSub.submitReview()"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,2030,"<button type=""button"" onclick=""HrSub.closeModal('hrPacketModal')"" class=""w-8 h-8 bg-white/20 rounded-lg flex items-center justify-center hover:bg-white/30"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,2045,"<button onclick=""closeAttakerModal()"" class=""w-8 h-8 bg-white/20 rounded-lg flex items-center justify-center hover:bg-white/30"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,2048,"<form id=""attakerForm"" class=""p-5"">",source-indexed; NOT individually click-certified
admin/dashboards/hr-dept.php,2056,"<input type=""text"" name=""full_name"" id=""attakerFullName"" class=""w-full px-3 py-2 border border-slate-200 rounded-xl text-sm focus:ring-2 focus:ring-amber-500 focus:border-amber-500"" required placeholder=""Full name"">",source-indexed; NOT individually click-certified
